corpusid,metric
14968320,0.0
12852678,0.04006570996612887
61280955,0.04791597508393386
1831618,0.0
1862153,0.04869882154856455
27402391,0.02707318877692072
227230455,0.03136667423013847
212891,0.04762253867904775
258343593,0.0
18374395,0.0
37723923,0.0
3257607,0.0
106521201,0.0
8247054,0.03255835630714976
251324777,0.0
18503666,0.0
4299946,0.0
14891509,0.0
1579165,0.0
7339205,0.048907636457767044
15081966,0.03995027235493622
2111724,0.050024574593838564
10675439,0.046355686449157454
54485599,0.0
17719672,0.058644522597244286
15138180,0.05234021497280388
16236638,0.015252979239197717
20643159,0.031840428060783986
12581337,0.0
33949733,0.0
221971281,0.0
236460228,0.026003687951565102
29108001,0.0
187558756,0.03559215969026236
12785963,0.01824283538740662
4619302,0.06409000589678093
14587772,0.04722646317125325
202707273,0.038002432463675906
8155300,0.04291723565120562
2093095,0.0
4731492,0.05179026363352934
248700323,0.030756749426276857
16498011,0.0
63567511,0.0
6670950,0.043981649563133794
6909401,0.0434254026777369
3383067,0.02242296581469505
63310571,0.0
16351737,0.016432640437549106
15238321,0.05557057182542563
9163293,0.0
974332,0.0
199017236,0.024610413597397407
212865670,0.017278749024186024
52191856,0.0
19216345,0.0
40385224,0.025655892305874284
45916022,0.0
51951717,0.0
13090858,0.0
31454091,0.0
59601423,0.05277658291502023
18719924,0.0
53722860,0.01967773750653673
226228247,0.0
8194487,0.0
14765516,0.04348376983870817
40662073,0.0
198461600,0.0
16576668,0.0
18786940,0.0
34350172,0.00805876102176678
36635576,0.0
195513473,0.0597961015397849
181543616,0.027340670449816584
230640005,0.0
8232373,0.03657843299582844
208527478,0.028735836063796816
9957011,0.0
7756034,0.058146555556348935
14125206,0.02634388870832033
12643205,0.0
243832939,0.0
6752459,0.03511543168636135
214553089,0.0
37609101,0.035538358484304255
10196319,0.03533856112494586
10645172,0.0
29914846,0.06162141460213555
62389363,0.0
9121876,0.0
122850367,0.0
2937543,0.0
53173777,0.0
843912,0.039088643653691746
9618788,0.0
61450443,0.0
42710303,0.0
14374122,0.039822569342432196
14991629,0.0
8040612,0.0
235458124,0.014201290136649836
51965597,0.0
206524309,0.04325573142119895
44147725,0.019551701192970783
14042077,0.05733601689722193
45345425,0.0
61014458,0.05355132648272094
6834275,0.0
16102005,0.0
27422071,0.0
16795055,0.0
33117364,0.0629800769625928
263756157,0.0
264041,0.033203522924395684
70283483,0.0
18666193,0.028639148410278037
24959894,0.0
13161259,0.07076831697726242
10452610,0.015286790824232177
17856633,0.05101649328244436
207158066,0.05211642371874105
5447202,0.030628031791976457
14414354,0.0
59664711,0.06952907933047213
42055824,0.0
52961309,0.0
63431020,0.03148396109081275
18195508,0.0
245640012,0.0
26938152,0.04648793126000933
86428894,0.017576651173634217
16658579,0.06041963571846568
32650743,0.0
7754081,0.01799769302385873
252596001,0.04144151000728642
232035873,0.0
15859654,0.06786056922373489
5923267,0.023006039774256748
237454692,0.04183352505938017
33240317,0.0349133639886616
17843036,0.0
3017638,0.02628732948213408
1131917,0.023290000368327513
57763794,0.0415822891588043
15118122,0.05261118391261268
23811983,0.0
2259442,0.0
18188678,0.0
252544768,0.013850375394371672
201665952,0.0
29018251,0.024888220984653986
12647522,0.0
678619,0.06994008367824009
60040510,0.0
261244021,0.0
287734,0.025656176559908
120534309,0.025008278994040345
5303101,0.030445669431657756
59741942,0.04617518189972469
29425219,0.03173191774272199
29755948,0.0
239016109,0.026820590244741205
10082301,0.05119886164206917
61009599,0.0
58941704,0.0
250362012,0.03385022773597013
18897177,0.020091651866968412
53857076,0.0
5760222,0.04644636303017045
14884411,0.044938074472674554
14023612,0.030010640168448094
1135156,0.020564082872017775
10664441,0.06648813619085996
14981301,0.0
146015210,0.055699326485222946
451217,0.02732034609541249
22871104,0.0
7867289,0.0
211075800,0.0
2955880,0.05417508223182695
52050399,0.0
9947016,0.04438539457262197
62269554,0.0
3344139,0.054304336476099335
5902009,0.03115791148980222
19170706,0.019482299753328602
28194549,0.05423900415914327
2351092,0.0
2049079,0.0483069608455289
1396803,0.0
15835943,0.03120580561202496
12872331,0.0
44263726,0.04938585411516775
6882400,0.0274766413897643
216422289,0.0
12232030,0.026208764301794085
14024550,0.0
21289239,0.0
33534738,0.059897281791566205
34352557,0.0
10383114,0.0
229703452,0.0
11816490,0.0
61610469,0.0
7338666,0.04026352702621031
18793877,0.0
1293938,0.0
67101392,0.0
520811,0.057201018797363376
20421640,0.028043339662806477
211690961,0.019139086728428123
59962410,0.0
14831067,0.014488541149258627
15716530,0.0230231290385097
10197403,0.060717856000293315
2148437,0.0
64267852,0.022857689171116025
16187194,0.034122180342716635
7606985,0.05818435693381907
227247756,0.02379631475350752
249905597,0.0
7855404,0.0
1020861,0.0
60661822,0.05731868944333334
239885435,0.0
65457144,0.0
16914471,0.029496400182898452
19374412,0.0
233393730,0.0
17887567,0.055338857006933286
18684274,0.0
59711785,0.0
211830179,0.0
52977702,0.0
19087488,0.015800958292263245
674031,0.0
35730427,0.039537504091875675
13867218,0.03489137384436139
9459664,0.0
214749575,0.019361614126868987
15521056,0.0
58786605,0.0
14860408,0.008811858738434597
211210430,0.0
1548981,0.05323460574871082
5652700,0.0
1472051,0.0
5644977,0.0531601731984081
15388936,0.0
10716603,0.05479411394890123
9023545,0.0
125987861,0.01787183610175158
44644420,0.027369006948468593
7234589,0.017306385511242972
1659117,0.060472597049643036
13086142,0.053843359835574936
2677051,0.0
3773928,0.021598866151370705
31084839,0.0
42343671,0.0
42038660,0.0
11976296,0.0
7946214,0.042161468091112764
62662648,0.0
59764581,0.0
1062665,0.026779254735563196
2311354,0.0
7302483,0.0
5343104,0.0
10269754,0.0323092181703071
26501500,0.027781931824155726
17813412,0.0
59741650,0.0
11066985,0.04377494102062758
61012871,0.0
62770902,0.021448517511814258
209444509,0.048176532513104865
14217231,0.05570455336305113
263859832,0.04548535735596282
41720817,0.0
45421453,0.0
14449864,0.0
6618645,0.0
18767013,0.023550678892735377
57422487,0.05987790510410588
195259549,0.027746161574826178
67402917,0.0
220391890,0.0
33612070,0.027962507033783224
260927193,0.0
32294171,0.0
10489445,0.03556720454309037
15697892,0.0
2527228,0.0
30200731,0.0
14756989,0.02048606925922969
57459584,0.0
149504414,0.0
237623391,0.019280305183034734
12990291,0.0
17605776,0.02424654329595599
237091377,0.0354158675808951
30274386,0.011891927976913574
59554620,0.0
18623326,0.049223420684223446
267790294,0.0
36770572,0.0
15299126,0.06841683500624732
10991061,0.03307190786711826
62544560,0.035057064881711175
59691995,0.0
249625869,0.03550898743263742
11073803,0.039884269944239784
14017068,0.0
30797927,0.0
1437193,0.047635417404406674
245329579,0.027596830127865662
121876979,0.0
246431967,0.0
10563630,0.08895244956470681
7505659,0.04805178957831465
57410158,0.03215992996375927
8527449,0.051291903913384534
15736314,0.0
234143107,0.0
233303036,0.0
92418,0.027940752717130535
61392496,0.010862531788722762
5717864,0.0
34436430,0.0
213948539,0.03255748879143533
33618989,0.0
46195988,0.0
7016714,0.0433985080648795
220989747,0.0
207135778,0.0
14062153,0.0
60309749,0.0
17157751,0.0
547800,0.0
60918366,0.05407099892338834
1655842,0.0481862351636464
46382277,0.0
3052996,0.015044735757965999
239176701,0.06395923023041135
6988266,0.052603384730961114
14191007,0.0
52007806,0.0
8573183,0.04032489534080301
11377620,0.026696364989566734
30907616,0.0
154652181,0.040731857582126677
12418533,0.05630272789089957
7980688,0.04105791539121259
207831025,0.0373176125500051
62037025,0.0
2395400,0.03140625952148315
42820567,0.05028048475124369
19727575,0.0
16467464,0.0
63939761,0.0
52900084,0.042519168738696336
29303728,0.039909172285321724
85496780,0.0
2756652,0.0
222222058,0.024171215980461458
40691423,0.03580215539919429
53687984,0.0
62146592,0.0
60491557,0.028463832723209737
64558066,0.0
5202987,0.0
106407668,0.0
11551991,0.0
202559933,0.0
16121554,0.05872974825085166
53715634,0.0
37184010,0.0320020548840933
61355244,0.0
215745272,0.04937949868197356
54805601,0.0
20201556,0.0
42112881,0.036535339053986926
267926094,0.03335273751707951
204901947,0.01703295099813734
22097596,0.0
61603633,0.0
207929996,0.0
62564207,0.0
14826854,0.023406540832983658
42401624,0.04327023111659253
17029290,0.0
62593435,0.01113925233259061
3542578,0.0
221670173,0.0153114110649481
38767813,0.02062652316616803
230510496,0.0
270067,0.0275717058102386
8655219,0.0
27837224,0.030863526029812988
6688224,0.0
133597612,0.0
2690678,0.0
9559180,0.04197864122702827
195866844,0.0
208966449,0.0
18763065,0.0
1773278,0.037318690226738616
52864035,0.0
782842,0.0
25326636,0.048828140806096786
6834120,0.02798362058770465
44239631,0.0
3386881,0.0
53283204,0.0
59673256,0.031706000985252225
17581660,0.05271337477484515
34153275,0.0
61909067,0.07756192346922944
44088120,0.0
2721767,0.0047455163650330645
221743971,0.028734411443130787
58753608,0.04309712007450772
13313571,0.0
225068329,0.04101268952942165
1002021,0.0
52188974,0.0
14617149,0.04180869340956319
12430731,0.031724065319136185
18753350,0.04949905187387713
59229387,0.02357554147158647
58855279,0.026932731063850024
51686819,0.018910899058525055
62222986,0.0
61032277,0.0
28364290,0.030927375055257972
35300233,0.0
18445338,0.049792344450346304
41697466,0.04797411995279838
62225219,0.0
8430041,0.020664087477403115
219980322,0.0
18621897,0.0
9755535,0.0
213210562,0.0
12185358,0.015512820905664415
14497587,0.0
21831376,0.03543905822108634
1493556,0.05256827766756771
14711267,0.036227306273085395
70329393,0.0
53856984,0.013124342344528195
52799803,0.04362592269269224
73724893,0.0446401607142798
206031565,0.03415680826459691
207954541,0.0
16145274,0.03261079576323356
216522174,0.0
214232194,0.056728443353403435
6172817,0.0
41973782,0.040008317169175855
35856685,0.0
41104724,0.0
18237961,0.0
14155479,0.02389822922399487
307,0.0
11298320,0.0
236477776,0.0
125900969,0.0
12225441,0.0
60361935,0.06407339784141128
98304197,0.015305779994436053
17318947,0.0
119916129,0.0
11691191,0.0142327082786039
7286501,0.0
5744621,0.0
45688846,0.03348496734700449
38224384,0.0
8113088,0.058056619925969534
46654886,0.050255060794842175
975660,0.0
10952952,0.0
254564062,0.012663520948343832
8259389,0.0
58638119,0.0
61974201,0.0
16723320,0.015222381280194985
44829226,0.0
258823112,0.045243230038716
45267164,0.0
52984752,0.05441041349874956
247026957,0.03202973978394247
10012052,0.0
83458357,0.03708680457277691
62621901,0.041593315114389705
245650754,0.0
5650884,0.0
36978610,0.0
33810497,0.0
2080632,0.06081294659648708
62671187,0.0
222378404,0.0463077320653289
52295665,0.02352025164991911
791107,0.054124965906324235
17331940,0.0
6884490,0.02167625045851518
2949571,0.0
19113295,0.011332802372431228
17480965,0.031456926651518946
41349731,0.0
43760529,0.0
13037368,0.0
50775671,0.0
9933121,0.0
54475402,0.0
244272708,0.0
252789766,0.024199133775932247
33788096,0.05375643777518235
2428004,0.022734734611850826
212409017,0.0
215415439,0.022890178012425766
10073783,0.04916438661427288
33249764,0.042210861775054204
18680734,0.0
220872847,0.0
14311206,0.028213209843378606
16288922,0.06044841734299673
16484506,0.0
214582948,0.0
222996,0.0
7053442,0.05004340939999888
26126505,0.05071892643829273
9406061,0.0
52162863,0.0
65310447,0.06369055061618371
17210553,0.0
60134500,0.044246396886701844
142503685,0.0
1248543,0.046033759723800305
107438652,0.0
50767132,0.0
6367115,0.02882973569877556
40189536,0.044015585576058794
211159560,0.0
15063203,0.0
59182227,0.0
240570896,0.0
23277605,0.03539678728619696
121321069,0.0
59740623,0.05043391912489735
8846358,0.04478048822822297
51982395,0.018599478458751262
31298876,0.03155050666189246
7099944,0.0
62548755,0.029411491023125513
258170044,0.0
1847466,0.04527468365630535
10828525,0.04436884800152146
13698549,0.0
60943027,0.03769783451201003
55079297,0.026582438725550384
61147364,0.0
236924640,0.049380635359735914
9914367,0.0
199509542,0.0
15070682,0.02774521751391268
62630121,0.03961157067711807
220249808,0.047959173630742716
7043483,0.028466261224960432
18192096,0.0
5756813,0.022911019443158542
17090863,0.0
252888,0.051603107473038055
656319,0.0
15151941,0.0
27960704,0.0
37538840,0.0
57753692,0.0
245769616,0.0
7135502,0.06121373770194995
67454391,0.02488519932022376
16790702,0.021709803099560998
260740904,0.0
8397121,0.0
1082613,0.015683402187464723
4310447,0.0
6469760,0.0
16585844,0.06434637016212102
215826927,0.05860153958403014
127978963,0.0
26277897,0.06190851808838763
24326339,0.0326914248888488
60904989,0.0
30783901,0.0
17197956,0.03662831726537876
60507036,0.0
15720299,0.0
16764996,0.0
13641516,0.0
219453744,0.0
54459795,0.0308820578353121
5118944,0.0
13261906,0.02326169305577508
250262023,0.0
37918554,0.03270605512689573
7741591,0.03333079972956454
52156986,0.0
16639831,0.0
5874636,0.03308545460450063
19018162,0.0
215940430,0.0
14850997,0.0
253059094,0.0
247837300,0.03654192573050685
16678631,0.03782970089535339
14780840,0.0
56507653,0.04161050752601488
171095636,0.01454607991990381
52839017,0.019961885338058816
244405879,0.0
178801,0.029826304324851227
62644537,0.0
14321686,0.0
204091747,0.027603818186725138
14840219,0.03383475392698432
58363491,0.07620153814357815
7926975,0.0466266170580768
60421707,0.03678378708773914
9394146,0.06702708006053411
7655479,0.0
52952773,0.042326802021832505
2576803,0.03946714797257711
6738061,0.04240262683252901
6631084,0.029118714384392442
63373103,0.0
28148934,0.0
59435079,0.02903629242250866
61639450,0.0
16361562,0.060727165752535776
10111246,0.0
17455292,0.0
13072619,0.0
40971520,0.0
233033520,0.03669554216364974
225205549,0.0
195926625,0.0
1929380,0.0
3840164,0.06389976413198731
8371698,0.008579220218332462
52927332,0.0
50776457,0.0352631802665975
26192541,0.05252689896133578
14081529,0.047695721803163504
240005414,0.0
14948110,0.03302941888546507
207320864,0.05047531206922484
13167020,0.030424912972694118
38318740,0.0
59810488,0.014209490505146916
19968363,0.06381688349868192
169007808,0.0
42436896,0.0
234897197,0.0
92989148,0.0
16891251,0.03677263710878803
62063371,0.0
8544881,0.0
53101408,0.019589761858499772
5234022,0.024826339235105077
9200896,0.0
253203058,0.0
13353642,0.04756866460460052
31626970,0.04539232654572836
254018096,0.0
37004432,0.018226669091885195
18466286,0.0
27335816,0.0
61593150,0.0
43384471,0.0
69855546,0.03135578614955603
24781620,0.0
62581797,0.0
60393265,0.0
569308,0.0
691210,0.0
12132895,0.0
86642032,0.0
55659850,0.0
52185452,0.0
368118,0.0364972078439596
319058,0.0
258865952,0.02037353875439535
16757809,0.031408080581903954
56207900,0.0
2077232,0.03808326260543075
15170150,0.04093281754150266
62760425,0.034868151717242196
6367255,0.0
206453262,0.04131667765407529
6229722,0.0
62242154,0.0
235390998,0.03550726729024773
11552378,0.0
62447935,0.0
3648242,0.0
8354522,0.0
8186079,0.0
45970536,0.0
17324068,0.04809646960257749
18339799,0.0
34559648,0.0
5223042,0.04759242374632128
62771572,0.0
17567866,0.04988801939465018
208111530,0.0
18357490,0.04516470989090234
22572881,0.020407931829971027
11152159,0.0
227275460,0.0
225124954,0.0
1091655,0.04929908768560699
15006724,0.0
2327107,0.04902481159358981
15684771,0.03204627108971553
17895570,0.0
15644286,0.0
201070459,0.029720180356003656
216464108,0.0
67112292,0.0
12921876,0.0
2328938,0.06189139375789865
2784927,0.034955891260783634
15724881,0.0
17483984,0.0
60112117,0.03463145451888568
14788572,0.0
9473961,0.02531261815957958
9881477,0.0
63227624,0.0
108601979,0.029178425610274505
10675177,0.022422242851147616
7284938,0.05448386790642792
52175582,0.04396288221785399
8258826,0.024821160139798515
9463710,0.03615520656036923
38646164,0.029553173645964926
9934172,0.03410057136311695
213942912,0.0
3929658,0.0
46293780,0.04260264846489392
45181189,0.0
247216500,0.041081244471506906
11722634,0.0
54462674,0.0
123719955,0.0
3396837,0.06100664356968522
15967116,0.0
16992047,0.0
85572519,0.0
15792912,0.0
7154869,0.04569198353953047
16435869,0.04854408286108453
61277787,0.0
32481088,0.06321594752325095
8718540,0.0
44175661,0.04103441306496528
15222348,0.01806882952725647
246288563,0.0
1371127,0.0
28470451,0.04302917416940206
16738144,0.0
17542851,0.057455693734062764
5617196,0.03234618722405299
60328759,0.03297614079791428
14063451,0.013410022638261299
702851,0.034214327081474205
7662815,0.0
41778606,0.0
2080248,0.0
16403256,0.0
9455362,0.0
23060629,0.0
29990570,0.0
6857227,0.0
1283029,0.040459961505801584
268114565,0.0
61327731,0.04852489014610225
216104818,0.014995892909056951
2207804,0.0
60068303,0.036884084697028974
249062742,0.026522296691189256
29734988,0.05147911672536546
13574000,0.0
1984162,0.02193789956601863
7313103,0.021457696322755904
140099303,0.04253472742828549
232233291,0.0
26350224,0.0
10817414,0.026658458413110597
36949772,0.04452108215412709
1414774,0.06627329191404327
85524412,0.0
1577578,0.051892175942259686
19811,0.0
1309768,0.0
215969905,0.0
237452623,0.04317052362968284
61496957,0.0
56586968,0.0
14534830,0.04029775873213126
64387548,0.0
10863166,0.030342238331932725
2898466,0.04761348650392931
227151822,0.03474971156743362
9103137,0.0
58794897,0.017560952451817102
63668298,0.0
13082462,0.0
61643752,0.0
209101975,0.0
1074872,0.05247082926534363
16040667,0.0
19915543,0.06637074471003904
5360024,0.0
49671985,0.02302182065721048
18706589,0.04534100307244663
18168108,0.0
11151144,0.05693653810762411
206740963,0.04901242662482469
17111963,0.0
12978245,0.0
36955795,0.0
20574991,0.0
30306883,0.060256646654154485
58014184,0.05785178996658831
557006,0.06055536611492599
5179755,0.0
1571951,0.045590224834747006
246863507,0.0
9825391,0.050642962713870726
18178722,0.03655719630832327
57374761,0.0
9229499,0.05231844555268724
207828429,0.04186828209910984
46961645,0.03264705963162173
15070938,0.0388276187018523
42844132,0.0
20684713,0.03552988163910564
6310740,0.0
13684755,0.0
11914913,0.044096401165098
60520532,0.05187932989869498
1231397,0.055757763062257416
226282493,0.0
3471659,0.0
34362355,0.0
116970092,0.0
59714277,0.0
17463158,0.0
61270165,0.0
5214899,0.048230703080810275
60917964,0.0479471193964542
7125385,0.0
14347112,0.0
18168766,0.0
8656428,0.0
51921054,0.0512724007544913
14907887,0.03906911977040025
2125628,0.03808740385078291
8431083,0.04018010508409046
10949519,0.0340925324679186
5534240,0.06458812711012384
14498123,0.04604697085427908
209405420,0.05825323403806052
16408195,0.055191921884267935
2934521,0.0
235623920,0.0
1499582,0.0
8201981,0.031451903738716834
15605626,0.012940420188590929
27463890,0.0
16205692,0.025926264336209814
19311776,0.0
250625350,0.0
257392752,0.0
35344291,0.054794679578311786
206417073,0.04270330611902595
12830104,0.021947713655327716
49558220,0.026732255891885937
7233294,0.04657338571728934
388947,0.02010278196396209
60987990,0.029318738479419848
16006964,0.0
19776069,0.048269774009447486
16373894,0.02991361948643312
15306998,0.030629535445503554
62084310,0.05921824570030589
5602098,0.04220447389017915
14658310,0.0
206488385,0.0
248738572,0.029809877370030935
219729941,0.0
14922934,0.0
25344211,0.03808002051291213
17205706,0.039768978982716884
56883863,0.039161886717746064
16692809,0.0
566938,0.0389679205288694
14941298,0.047145222807578234
33843554,0.0
16419244,0.0
14827006,0.021777007515508262
13764838,0.0
60602616,0.04082854216040854
16052606,0.045261806638985824
11538340,0.0636596149641595
45245400,0.0
15703915,0.0
6625570,0.0
62930568,0.0
35556887,0.023216262028106227
221105766,0.03041960357337392
2367997,0.0630464985020044
62760693,0.0
59688193,0.0
13907736,0.0
16320276,0.0
215828341,0.0
263873712,0.0034731647789166264
29176333,0.050635456572665515
7218455,0.02042670478444175
10302796,0.03471926966886102
4879868,0.0
10327543,0.0
16861079,0.060540244463242986
15270711,0.027237070003497583
31469034,0.0
13294305,0.0
219880315,0.03146629510646607
39802712,0.04017557558570212
209523279,0.0
11027113,0.0
121653733,0.0476118438458796
203177035,0.0
226283574,0.028429015581678263
198974756,0.019242659512965166
57289,0.0
10223100,0.006595308214580209
41163070,0.02877433259132106
7383867,0.0
125893264,0.0
54458893,0.0
10906,0.02596501870448653
397873,0.051992235111161654
61772496,0.0
247523592,0.0
64951702,0.0
64677491,0.0
1925322,0.0
233189625,0.00794174171982548
14317348,0.056713856051100374
248887621,0.03994461408208919
209497871,0.043138608652431076
28210662,0.03255743840824706
34620745,0.02883341897321503
70031557,0.03258216480608633
12166461,0.029142558718324756
13018117,0.022053400505749332
220605692,0.0
262084083,0.0
3923754,0.030901572942761357
27235687,0.0273361702433594
1165179,0.04362562663110617
11691429,0.0
4133254,0.0
247762984,0.03035786640830901
38223693,0.0
7102439,0.03597963195439746
16740252,0.022160160484807012
70014798,0.0
37878599,0.0
2796503,0.04492084833762375
15724360,0.053184382491714186
31881010,0.018913739670136136
37837825,0.0
16790714,0.0
12389040,0.0
31747696,0.018353727271657738
206929622,0.0396856731319194
250506866,0.0
206742836,0.05503735971571914
29248541,0.06816582791242791
63674303,0.015946062729575217
173162,0.033936277213218756
54112176,0.0
52075590,0.0
7781579,0.028886300379763363
206538612,0.0
30238319,0.03657028895424258
233307085,0.0
5321361,0.017377250073466965
237214684,0.0
14368087,0.0
11518002,0.0
215750110,0.026710743309401486
52047520,0.0
58815452,0.0
224859350,0.030684433321526372
53912805,0.0
216424400,0.0
16005383,0.025027611730496446
9008775,0.030757997052861197
54527981,0.0
16940162,0.0
246869545,0.0
204183718,0.0
214221190,0.0
17230864,0.0
14683474,0.05999704185123001
20314127,0.020784423479905167
63636718,0.0
23369350,0.023526261284062155
23388878,0.03998674967164012
13963560,0.020996232354194233
62202559,0.057547741996098446
10110603,0.03554672999939303
61115397,0.03299278589649327
35748651,0.0
2852345,0.062324665108859784
21899681,0.060239930258258856
52294078,0.02333961174781729
62926522,0.0
123557017,0.04788089202514012
17041571,0.0
9819469,0.04839784097316202
54450229,0.0
13184824,0.049191979983800545
16563690,0.026749715477794367
60872111,0.0
116884254,0.0
56845962,0.029735860301163652
208843770,0.0
258833449,0.04691034381845773
34799114,0.0
7636106,0.03970067998903404
31823224,0.026914581095867363
237946537,0.03416649356804802
46614023,0.039084893847554036
43541913,0.04097119540242319
53722720,0.0
16289845,0.0698431468844988
56169070,0.016330671010880482
13626698,0.0
777742,0.0
7826003,0.024961332323874614
3433925,0.0
36168386,0.0
2558156,0.0343435559482968
6188061,0.020231252210800355
221150991,0.048495570718439095
4603832,0.0
5205220,0.04699025294500496
13994390,0.0
18785877,0.0
37137332,0.0416622555889522
3469033,0.018833590353469987
35767015,0.04206239300193415
221507652,0.020842367114840943
24647258,0.040746647293875615
202728507,0.0
16462340,0.04022584330662567
8458087,0.023153726653410867
24295,0.0
360115,0.0
21649062,0.0
14142742,0.022242145079408915
14159299,0.0
117223864,0.0
203702139,0.03928826087257756
1451472,0.03884212236296238
18557400,0.0
37684212,0.025429035189881766
3223684,0.0
490931,0.03297887920201292
38948067,0.0
11485916,0.023480968676755143
13503203,0.051187781870260185
12073924,0.0
45144205,0.029071624444377026
16431269,0.03547701431391642
13955322,0.0
10870225,0.05496794267826133
18412409,0.0
60841025,0.052337721374400174
230568800,0.0
202700958,0.027422867972513254
209459562,0.0
6420566,0.0
4570141,0.0
18909604,0.025470709263452684
201126021,0.0
247996793,0.040054309831787406
8627584,0.05266621326579227
59555117,0.02276161886697603
44055084,0.0
17758088,0.023526191328149204
58672307,0.0
22829041,0.0
16525646,0.04735653641030613
36419904,0.028246849208241664
17308092,0.0326168810850714
14323642,0.0
18203633,0.0
122050096,0.0
16089173,0.0
53412862,0.05654524436911071
4641164,0.0
5671722,0.030417382331971943
8517585,0.04178821464363097
2831081,0.0
39906911,0.0
214802389,0.03990115526631745
209061076,0.0
62765802,0.0
10142576,0.0
9016602,0.0
62218535,0.0
125552451,0.0
8907014,0.0
15699092,0.0
52286763,0.03312686719785407
37233549,0.04311284180388072
8213899,0.0
37870325,0.0
2145272,0.05660984622354324
